sample_sol	frac_at_odd	frac_at_2	frac_at_3	frac_at_4	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	max_abberant_clonal_segment	gii	goodness_of_fit	sample	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	frac_3_fail	frac_4_fail	purity_fail	size_clonal_cn_change_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-12456_SLX-12458.D712_D507:1.5:0.04	0.17863097798352	0.174622002408197	0	0	0.121783011302287	0.288651885785432	0.967428020797493	0.217640184722184	0.227822901868802	26	0.856499999999999	89.499999	241999999	0.516709973539097	16.3479384637473	SLX-12456_SLX-12458.D712_D507	1.5	0.04	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.281852680232178	3.97204666770311	0.17863097798352	0	12.3479384637473					FALSE
SLX-12456_SLX-12458.D712_D507:1.5:0.06	0.16810760569911	0.113097151798153	0	0	0.0924682297305016	0.192898500084283	1	0.159992567609809	0.390501844608767	26	0.79925	89.499999	247499999	0.516709973539097	8.10261168207863	SLX-12456_SLX-12458.D712_D507	1.5	0.06	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.262498854499585	3.44528243067972	0.16810760569911	0	4.70261168207863					FALSE
SLX-12456_SLX-12458.D712_D507:1.5:0.08	0.165755184202831	0.041619751766176	0	0	0.00452388573896812	0.170279069941799	1	0.166868874483145	0.384168404067536	26	0.83575	12.499999	241999999	0.516709973539097	7.63672681617362	SLX-12456_SLX-12458.D712_D507	1.5	0.08	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.270965107320419	3.67110446925831	0.165755184202831	0	4.03672681617362					FALSE
SLX-12456_SLX-12458.D712_D507:1.5:0.1	0.165755184202831	0.041619751766176	0	0	0.00452388573896812	0.121783011302287	1	0.0778108402112972	0.516689270161028	26	0.79875	12.499999	132499999	0.516709973539097	8.20718884812664	SLX-12456_SLX-12458.D712_D507	1.5	0.1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.160995474355022	1.29597713813993	0.165755184202831	0	7.00718884812664	TRUE	TRUE	FALSE	TRUE	FALSE
SLX-12456_SLX-12458.D712_D507:1.5:0.15	0.0879443439915335	0	0	0	0.00452388573896812	0.069486889061858	1	0.0879443439915335	0.662490144686986	26	0.76925	12.499999	247499999	0.516709973539097	0.961174991189056	SLX-12456_SLX-12458.D712_D507	1.5	0.15	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.260568225215148	3.39478999958861	0.0879443439915335	0	-2.43882500881094	FALSE				FALSE
SLX-12456_SLX-12458.D712_D507:1.5:0.2	0.0325719792025071	0	0	0	0.00452388573896812	0.00452388573896812	0.995476114261032	0	0.807101499915717	26	0.76425	12.499999	247499999	0.516709973539097	0.192265157478204	SLX-12456_SLX-12458.D712_D507	1.5	0.2	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.0325719792025071	0	0.192265157478204					FALSE
SLX-12456_SLX-12458.D712_D507:1.5:0.25	0	0	0	0	0.00452388573896812	0.00452388573896812	0.995476114261032	0	0.829720930058201	26	0.76125	12.499999	247499999	0.516709973539097	0	SLX-12456_SLX-12458.D712_D507	1.5	0.25	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
SLX-12456_SLX-12458.D712_D507:1.5:0.3	0	0	0	0	0.00452388573896812	0.00452388573896812	1	0.00452388573896812	0.878216988697713	26	0.75925	12.499999	247499999	0.516709973539097	0	SLX-12456_SLX-12458.D712_D507	1.5	0.3	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0371471003269828	0.0689953531351462	0.001	0	0					FALSE
SLX-12456_SLX-12458.D712_D507:1.5:0.35	0	0	0	0	0.00452388573896812	0.00452388573896812	1	0	0.878216988697713	26	0.75782142857143	12.499999	247499999	0.516709973539097	0	SLX-12456_SLX-12458.D712_D507	1.5	0.35	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
SLX-12456_SLX-12458.D712_D507:1.5:0.4	0	0	0	0	0.00452388573896812	0.00452388573896812	1	0	0.912055656008467	26	0.75675	12.499999	247499999	0.516709973539097	0	SLX-12456_SLX-12458.D712_D507	1.5	0.4	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
