sample	sample_sol	frac_at_odd	frac_at_2	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	max_abberant_clonal_segment	gii	wgii	goodness_of_fit	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	purity_fail	size_clonal_cn_change_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.025	0.0907201567774806	0.133002250738291	0.433186072516693	0.510334571343624	0.871493679197382	0.076675895321937	0.255147173740881	28	0.8295	158.999999	247499999	0.610825469417529	0.735828782817569	8.67709631219662	1.5	0.025	0	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.102941000716916	0.529842481430006	0.0907201567774806	0	8.07709631219662					FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.05	0.296564715428455	0.103868424227542	0.136621357088238	0.433186072516693	0.944989546421137	0.120034938370484	0.311764972014589	28	0.867999999999999	89.499999	197499999	0.509781084261472	0.669199759968423	25.4645952624559	1.5	0.05	0	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.174409806954825	1.52093903810097	0.296564715428455	0	23.8645952624559					FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.075	0.368765936565012	0.0559152315235154	0.107306575495234	0.384690013842078	0.995114203369425	0.0878248696708224	0.180955441994674	28	0.86775	89.499999	169999999	0.509781084261472	0.669199759968423	13.4168773743201	1.5	0.075	0	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.107228439298477	0.574896909719363	0.368765936565012	0	12.8168773743201					FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.1	0.256754516988083	0.0559152315235154	0.0434293047903191	0.235812896297851	1	0.248068656753841	0.389054201700003	28	0.797999999999999	33.499999	247499999	0.432716257401728	0.532836123604787	7.87951056683297	1.5	0.1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.406040367973903	8.24343902121911	0.256754516988083	0	-0.320489433167034					FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.15	0.12721167471542	0.0135716579505496	0.00940968237281749	0.107306575495234	1	0.097715938040161	0.558128066163333	28	0.775666666666665	13.499999	247499999	0.432716257401728	0.532836123604787	5.15377687344964	1.5	0.15	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.22114085679015	2.44516392709408	0.12721167471542	0	2.75377687344964	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.2	0.102782689752991	0	0.00452388574224261	0.0644201359516804	1	0.0550104535788629	0.557766155275	28	0.769	12.499999	247499999	0.432716257401728	0.532836123604787	1.63524909349756	1.5	0.2	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.124392228760942	0.773671328805723	0.102782689752991	0	0.835249093497558	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.25	0.0389054190480765	0	0.00452388574224261	0.021533696770038	1	0.0224384743527796	0.697825668335771	28	0.7575	12.499999	247499999	0.288289667578598	0.407349110695464	0.96381392472309	1.5	0.25	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0742567187265687	0.275703013801837	0.0389054190480765	0	0.76381392472309	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.3	0.0170098110277954	0	0.00452388574224261	0.00940968237281749	1	0.00488579663057489	0.801310926286598	28	0.756166666666665	12.499999	247499999	0.184916645319187	0.270985474331827	0.201131974152485	1.5	0.3	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0245901626056317	0.0302338048485703	0.0170098110277954	0	0.201131974152485	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.35	0.00488579663057489	0	0.00452388574224261	0.00940968237281749	0.995476114257757	0.00488579663057489	0.863378642911762	28	0.755214285714285	12.499999	247499999	0.136473183398779	0.225530928877282	0.0568846358360617	1.5	0.35	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.035761587607561	0.0639445574106631	0.00488579663057489	0	0.0568846358360617	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.4	0.00488579663057489	0	0.00452388574224261	0.00452388574224261	0.995476114257757	0	0.897217310247009	28	0.7545	12.499999	247499999	0.107190195365998	0.180076383422736	0.408280716762538	1.5	0.4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.00488579663057489	0	0.408280716762538	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.45	0	0	0.00452388574224261	0.00452388574224261	0.995476114257757	0	0.892693424504766	28	0.753944444444445	12.499999	247499999	0.107190195365998	0.180076383422736	0	1.5	0.45	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.001	0	0	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.5	0	0	0.00452388574224261	0.00452388574224261	1	0.00452388574224261	0.93557986404832	28	0.7535	12.499999	247499999	0.0643502686233004	0.118246908911021	0	1.5	0.5	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0702247158502713	0.246575535812567	0.001	0	-0.2	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.55	0	0	0.00452388574224261	0.00452388574224261	1	0	0.956570695209681	28	0.753136363636365	12.499999	247499999	0.0643502686233004	0.118246908911021	0	1.5	0.55	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.001	0	0	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.6	0	0	0.00452388574224261	0.00452388574224261	1	0	0.968151843274403	28	0.752833333333335	12.499999	247499999	0.0433822032209996	0.0727923634564753	0	1.5	0.6	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.001	0	0	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.65	0	0	0.00452388574224261	0.00452388574224261	1	0	0.982990188972204	28	0.752576923076925	12.499999	247499999	0.0318136155748936	0.0273378180019298	0	1.5	0.65	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.001	0	0	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.7	0	0	0.00452388574224261	0.00452388574224261	1	0	0.995114203369425	28	0.752357142857145	12.499999	247499999	0.0215103422421215	0.0201408485175022	0	1.5	0.7	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.001	0	0	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.75	0.00452388574224261	0	0.00452388574224261	0.00452388574224261	1	0	0.995114203369425	28	0.752166666666665	12.499999	247499999	0.00939947703315807	0.0116812527634337	0	1.5	0.75	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.00452388574224261	0	0	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.8	0.00452388574224261	0	0	0.00452388574224261	1	0	0.995114203369425	28	0.752	0	247499999	0.00939947703315807	0.0116812527634337	0.0950016072245241	1.5	0.8	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.00452388574224261	0	0.0950016072245241	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.85	0.00452388574224261	0	0	0.00452388574224261	1	0	0.990590317627183	28	0.75185294117647	0	247499999	0.00939947703315807	0.0116812527634337	0.204439733193953	1.5	0.85	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.00452388574224261	0	0.204439733193953	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.9	0.00452388574224261	0	0	0.00452388574224261	1	0	0.995476114257757	28	0.75172222222222	0	247499999	0.00939947703315807	0.0116812527634337	0.301718067388998	1.5	0.9	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.00452388574224261	0	0.301718067388998	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501	SLX-12456_SLX-12458.D708_D501:1.5:0.95	0.00452388574224261	0	0	0.00452388574224261	1	0	0.995476114257757	28	0.751605263157895	0	247499999	0.0045189793289599	0.0040584412627551	0.388756576931935	1.5	0.95	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.00452388574224261	0	0.388756576931935	FALSE				FALSE
