sample_sol	frac_at_odd	frac_at_2	frac_at_3	frac_at_4	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	max_abberant_clonal_segment	gii	goodness_of_fit	sample	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	frac_3_fail	frac_4_fail	purity_fail	size_clonal_cn_change_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-12456_SLX-12458.D708_D501:1.5:0.04	0.197373176218841	0.103868424227542	0.0135716579505496	0	0.235812896297851	0.433186072516693	0.936122729295085	0.166540487521182	0.556054819829323	28	0.806999999999999	133.999999	247499999	0.603879240876338	17.5219241947769	SLX-12456_SLX-12458.D708_D501	1.5	0.04	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.375137505619849	7.03640740613413	0.197373176218841	0	10.5219241947769					FALSE
SLX-12456_SLX-12458.D708_D501:1.5:0.06	0.325879497021459	0.117440082178092	0	0	0.107306575495234	0.433186072516693	0.97756152564722	0.204179219183918	0.244498759427381	28	0.89775	89.499999	169999999	0.588443016452035	21.8676566058766	SLX-12456_SLX-12458.D708_D501	1.5	0.06	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.270256629928448	3.6519323010141	0.325879497021459	0	18.2676566058766					FALSE
SLX-12456_SLX-12458.D708_D501:1.5:0.08	0.368765936565012	0.0559152315235154	0	0	0.0644201359516804	0.28860267371368	0.995114203369425	0.223068848566611	0.371501523253976	28	0.813999999999999	57.999999	247499999	0.588443016452035	11.5322016286114	SLX-12456_SLX-12458.D708_D501	1.5	0.08	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.35492345140043	6.29853281769965	0.368765936565012	0	5.33220162861141					FALSE
SLX-12456_SLX-12458.D708_D501:1.5:0.1	0.256754516988083	0.0559152315235154	0	0	0.0434293047903191	0.235812896297851	1	0.248068656753841	0.389054201700003	28	0.797999999999999	33.499999	247499999	0.588443016452035	7.87951056683297	SLX-12456_SLX-12458.D708_D501	1.5	0.1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.406040367973903	8.24343902121911	0.256754516988083	0	-0.320489433167034					FALSE
SLX-12456_SLX-12458.D708_D501:1.5:0.15	0.12721167471542	0.0135716579505496	0	0	0.00940968237281749	0.107306575495234	1	0.097715938040161	0.558128066163333	28	0.775666666666665	13.499999	247499999	0.588443016452035	5.15377687344964	SLX-12456_SLX-12458.D708_D501	1.5	0.15	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.22114085679015	2.44516392709408	0.12721167471542	0	2.75377687344964	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501:1.5:0.2	0.102782689752991	0	0	0	0.00452388574224261	0.0644201359516804	1	0.0550104535788629	0.557766155275	28	0.769	12.499999	247499999	0.588443016452035	1.63524909349756	SLX-12456_SLX-12458.D708_D501	1.5	0.2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.124392228760942	0.773671328805723	0.102782689752991	0	0.835249093497558	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501:1.5:0.25	0.0389054190480765	0	0	0	0.00452388574224261	0.021533696770038	1	0.0224384743527796	0.697825668335771	28	0.7575	12.499999	247499999	0.588443016452035	0.96381392472309	SLX-12456_SLX-12458.D708_D501	1.5	0.25	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0742567187265687	0.275703013801837	0.0389054190480765	0	0.76381392472309	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501:1.5:0.3	0.0170098110277954	0	0	0	0.00452388574224261	0.00940968237281749	1	0.00488579663057489	0.801310926286598	28	0.756166666666665	12.499999	247499999	0.588443016452035	0.201131974152485	SLX-12456_SLX-12458.D708_D501	1.5	0.3	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0245901626056317	0.0302338048485703	0.0170098110277954	0	0.201131974152485	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501:1.5:0.35	0.00488579663057489	0	0	0	0.00452388574224261	0.00940968237281749	0.995476114257757	0.00488579663057489	0.863378642911762	28	0.755214285714285	12.499999	247499999	0.588443016452035	0.0568846358360617	SLX-12456_SLX-12458.D708_D501	1.5	0.35	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.035761587607561	0.0639445574106631	0.00488579663057489	0	0.0568846358360617	FALSE				FALSE
SLX-12456_SLX-12458.D708_D501:1.5:0.4	0.00488579663057489	0	0	0	0.00452388574224261	0.00452388574224261	0.995476114257757	0	0.897217310247009	28	0.7545	12.499999	247499999	0.588443016452035	0.408280716762538	SLX-12456_SLX-12458.D708_D501	1.5	0.4	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00488579663057489	0	0.408280716762538					FALSE
