sample_sol	frac_at_odd	frac_at_2	frac_at_3	frac_at_4	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	max_abberant_clonal_segment	gii	goodness_of_fit	sample	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	frac_3_fail	frac_4_fail	purity_fail	size_clonal_cn_change_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-12456_SLX-12458.D709_D501:1.5:0.04	0.310656547912087	0	0	0	0.23052347402283	0.485636752136689	0.977565585268584	0.199557742118058	0.432948029762215	29	0.7995	133.999999	247499999	0.684238409202858	14.6097547405392	SLX-12456_SLX-12458.D709_D501	1.5	0.04	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.35192143329363	6.19243476057214	0.310656547912087	0	8.40975474053915					FALSE
SLX-12456_SLX-12458.D709_D501:1.5:0.06	0.375454827875875	0	0	0	0.0861192048200035	0.377856023888721	0.978108353746278	0.206745446228609	0.173504872195443	29	0.815666666666665	89.499999	169999999	0.684238409202858	17.1176271694622	SLX-12456_SLX-12458.D709_D501	1.5	0.06	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.250147205075235	3.12868121034757	0.375454827875875	0	13.9176271694622					FALSE
SLX-12456_SLX-12458.D709_D501:1.5:0.08	0.303134949501555	0	0	0	0.0537340409361698	0.242283449504387	0.995115087319201	0.17392818681882	0.398572716482112	29	0.7745	35.499999	247499999	0.684238409202858	11.4231879976481	SLX-12456_SLX-12458.D709_D501	1.5	0.08	0	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.289192378838342	4.18161159890896	0.303134949501555	0	7.22318799764806					FALSE
SLX-12456_SLX-12458.D709_D501:1.5:0.1	0.210983823299634	0	0	0	0.0312996262047533	0.23052347402283	1	0.156164244684384	0.40653331551457	29	0.7695	35.499999	247499999	0.684238409202858	5.10987830766992	SLX-12456_SLX-12458.D709_D501	1.5	0.1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.263139024930755	3.46210732207541	0.210983823299634	0	1.70987830766992					FALSE
SLX-12456_SLX-12458.D709_D501:1.5:0.15	0.0767112248689719	0	0	0	0.0094079799510316	0.0537340409361698	1	0.0224344147314165	0.627028888792078	29	0.75	13.499999	247499999	0.684238409202858	3.13715444601323	SLX-12456_SLX-12458.D709_D501	1.5	0.15	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0601505426486231	0.180904389046191	0.0767112248689719	0	2.93715444601323	FALSE				FALSE
SLX-12456_SLX-12458.D709_D501:1.5:0.2	0.0492109736659371	0	0	0	0.00452306727023268	0.0537340409361698	1	0.0443260609851382	0.700183130577425	29	0.75	12.499999	247499999	0.684238409202858	1.60071361819532	SLX-12456_SLX-12458.D709_D501	1.5	0.2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.147843785676593	1.09288924815931	0.0492109736659371	0	0.600713618195321	FALSE				FALSE
SLX-12456_SLX-12458.D709_D501:1.5:0.25	0.0383556117107951	0	0	0	0.00452306727023268	0.0312996262047533	1	0.0218916462537217	0.773999593247403	29	0.75	12.499999	247499999	0.684238409202858	0.635038688879975	SLX-12456_SLX-12458.D709_D501	1.5	0.25	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0968655170505357	0.469146419673381	0.0383556117107951	0	0.235038688879975	FALSE				FALSE
SLX-12456_SLX-12458.D709_D501:1.5:0.3	0.0267765589345206	0	0	0	0.00452306727023268	0.0094079799510316	1	0.0094079799510316	0.913880795179996	29	0.75	12.499999	247499999	0.684238409202858	0.216157399868761	SLX-12456_SLX-12458.D709_D501	1.5	0.3	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.109243692747687	0.596709220257554	0.0267765589345206	0	-0.383842600131239	FALSE				FALSE
SLX-12456_SLX-12458.D709_D501:1.5:0.35	0.00488491268079892	0	0	0	0.00452306727023268	0.0094079799510316	0.995476932729767	0.00488491268079892	0.918403862450229	29	0.75	12.499999	247499999	0.684238409202858	0.341155603332161	SLX-12456_SLX-12458.D709_D501	1.5	0.35	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0598669597297948	0.179202643364443	0.00488491268079892	0	0.141155603332161	FALSE				FALSE
SLX-12456_SLX-12458.D709_D501:1.5:0.4	0.00488491268079892	0	0	0	0.00452306727023268	0.00452306727023268	0.995476932729767	0	0.94626595906383	29	0.75	12.499999	247499999	0.684238409202858	0.143607395811533	SLX-12456_SLX-12458.D709_D501	1.5	0.4	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00488491268079892	0	0.143607395811533					FALSE
