sample_sol	frac_at_odd	frac_at_2	frac_at_3	frac_at_4	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	max_abberant_clonal_segment	gii	goodness_of_fit	sample	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	frac_3_fail	frac_4_fail	purity_fail	size_clonal_cn_change_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-12453.D706_D508:1.5:0.04	0.19378751540289	0.199123844586142	0.0527611351718791	0	0.0938649168856703	0.216575528713058	0.976488556553299	0.25193416533751	0.142181748151255	28	0.972749999999995	80.999999	197499999	0.517163980139812	13.8587686630782	SLX-12453.D706_D508	1.5	0.04	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.293691775378467	4.31274294624779	0.19378751540289	0	9.45876866307818					FALSE
SLX-12453.D706_D508:1.5:0.06	0.100946292583819	0.17796354519474	0.0527611351718791	0	0.0327351631284765	0.121925733988945	1	0.214015586394661	0.206719848902293	28	0.8485	35.999999	197499999	0.517163980139812	11.3489026124696	SLX-12453.D706_D508	1.5	0.06	0	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.269785631341608	3.63921434391949	0.100946292583819	0	7.74890261246961					FALSE
SLX-12453.D706_D508:1.5:0.08	0.0716194746406142	0.0929606323800072	0	0	0.0222454422450562	0.0938649168856703	0.995116854264841	0.0398165388266253	0.452274825184093	28	0.8235	35.999999	247499999	0.462063913062516	7.3931735444192	SLX-12453.D706_D508	1.5	0.08	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.0726943742178873	0.264223602146512	0.0716194746406142	0	7.1931735444192					FALSE
SLX-12453.D706_D508:1.5:0.1	0.0846411972038946	0.145721767551886	0	0	0.00922371968177571	0.0938649168856703	0.995116854264841	0.0398165388266253	0.213230710364791	28	0.83775	13.499999	35999999	0.462063913062516	3.07755758206904	SLX-12453.D706_D508	1.5	0.1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0506076423561048	0.128056673242171	0.0846411972038946	0	2.87755758206904	FALSE				FALSE
SLX-12453.D706_D508:1.5:0.15	0.0343628788558154	0.0527611351718791	0	0	0.00922371968177571	0.0327351631284765	1	0.074102291464414	0.576753806878994	28	0.7885	13.499999	189499999	0.462063913062516	5.55454334320246	SLX-12453.D706_D508	1.5	0.15	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.175080822152199	1.53266471427449	0.0343628788558154	0	3.95454334320246	FALSE				FALSE
SLX-12453.D706_D508:1.5:0.2	0.017904868298439	0.0527611351718791	0	0	0.00434057394661713	0.0222454422450562	1	0.0130217225632804	0.735546481850221	28	0.7785	11.999999	247499999	0.462063913062516	1.39731023829323	SLX-12453.D706_D508	1.5	0.2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0492401184691569	0.12122946334283	0.017904868298439	0	1.19731023829323	FALSE				FALSE
SLX-12453.D706_D508:1.5:0.25	0.00488314573515859	0.0527611351718791	0	0	0.00434057394661713	0.00922371968177571	0.995659426053383	0	0.829653704785793	28	0.7725	11.999999	247499999	0.462063913062516	0.729080833468446	SLX-12453.D706_D508	1.5	0.25	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.00488314573515859	0	0.729080833468446	FALSE				FALSE
SLX-12453.D706_D508:1.5:0.3	0.00488314573515859	0	0	0	0.00434057394661713	0.00922371968177571	1	0.00922371968177571	0.853373947942451	28	0.7685	11.999999	189499999	0.462063913062516	0.246191946557244	SLX-12453.D706_D508	1.5	0.3	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0629064177364299	0.197860869621511	0.00488314573515859	0	0.0461919465572443	FALSE				FALSE
SLX-12453.D706_D508:1.5:0.35	0.00488314573515859	0	0	0	0.00434057394661713	0.00922371968177571	1	0.00488314573515859	0.853373947942451	28	0.765642857142855	11.999999	189499999	0.462063913062516	0.0950469498514975	SLX-12453.D706_D508	1.5	0.35	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0333033977702816	0.0554558151522799	0.00488314573515859	0	0.0950469498514975	FALSE				FALSE
SLX-12453.D706_D508:1.5:0.4	0.00488314573515859	0	0	0	0.00434057394661713	0.00434057394661713	1	0.00488314573515859	0.90365226629053	28	0.7635	11.999999	247499999	0.462063913062516	0	SLX-12453.D706_D508	1.5	0.4	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0506825178668278	0.128435880866066	0.00488314573515859	0	-0.2					FALSE
