sample_sol	frac_at_odd	frac_at_2	frac_at_3	frac_at_4	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	max_abberant_clonal_segment	gii	goodness_of_fit	sample	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	frac_3_fail	frac_4_fail	purity_fail	size_clonal_cn_change_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-12456_SLX-12458.D703_D506:1.5:0.04	0.296618390140991	0.133026322575578	0.0130311496755287	0	0.137732013110843	0.434350403251834	0.924165947757425	0.065698713324516	0.332684260678716	28	0.8985	89.499999	247499999	0.524655089051606	26.4957357134724	SLX-12456_SLX-12458.D703_D506	1.5	0.04	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.0984522160249616	0.484641942011285	0.296618390140991	0	26.0957357134724					FALSE
SLX-12456_SLX-12458.D703_D506:1.5:0.06	0.288473921005574	0.103163270406296	0	0	0.0973716463575228	0.236941504818094	0.987873791299298	0.271071091974755	0.201439859548527	28	0.8485	89.499999	247499999	0.509899874528375	11.563283948639	SLX-12456_SLX-12458.D703_D506	1.5	0.06	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.339449815040233	5.76130884654241	0.288473921005574	0	5.76328394863904					FALSE
SLX-12456_SLX-12458.D703_D506:1.5:0.08	0.151153102576377	0.116194420081825	0	0	0.0857884022417169	0.165813144920665	0.995113319097912	0.261144703927783	0.424960278520851	28	0.81125	89.499999	247499999	0.509899874528375	7.08078824562826	SLX-12456_SLX-12458.D703_D506	1.5	0.08	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.454133330574194	10.3118540969205	0.151153102576377	0	-3.31921175437174					FALSE
SLX-12456_SLX-12458.D703_D506:1.5:0.1	0.144275550805717	0.0546584341555825	0	0	0.0215375941149473	0.137732013110843	1	0.113507557661608	0.580309640178383	28	0.79875	33.499999	247499999	0.509899874528375	5.77230169057435	SLX-12456_SLX-12458.D703_D506	1.5	0.1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.270455479868189	3.65730832953661	0.144275550805717	0	2.17230169057435	FALSE				FALSE
SLX-12456_SLX-12458.D703_D506:1.5:0.15	0.0928469418453655	0.0130311496755287	0	0	0.00941138541424535	0.0973716463575228	1	0.0485048351647843	0.515877843494672	28	0.782083333333335	13.499999	247499999	0.509899874528375	5.39810860127599	SLX-12456_SLX-12458.D703_D506	1.5	0.15	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.100191314347024	0.501914973529204	0.0928469418453655	0	4.79810860127599	FALSE				FALSE
SLX-12456_SLX-12458.D703_D506:1.5:0.2	0.0928469418453655	0	0	0	0.00452470451215732	0.0533915157048959	1	0.0879602609432775	0.601123282961375	28	0.77375	12.499999	133999999	0.509899874528375	1.46754276400249	SLX-12456_SLX-12458.D703_D506	1.5	0.2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.220519918024596	2.43145171227872	0.0928469418453655	0	-0.932457235997514	FALSE				FALSE
SLX-12456_SLX-12458.D703_D506:1.5:0.25	0.038007519856794	0	0	0	0.00452470451215732	0.00941138541424535	1	0.012126208700702	0.750027345506377	28	0.76875	12.499999	158999999	0.509899874528375	0.329850981981196	SLX-12456_SLX-12458.D703_D506	1.5	0.25	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0485101409402816	0.117661688702299	0.038007519856794	0	0.129850981981196	FALSE				FALSE
SLX-12456_SLX-12458.D703_D506:1.5:0.3	0.00488668090208802	0	0	0	0.00452470451215732	0.00941138541424535	0.995475295487843	0.00488668090208802	0.862267986889157	28	0.765416666666665	12.499999	247499999	0.509899874528375	0.289837508949831	SLX-12456_SLX-12458.D703_D506	1.5	0.3	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0354796302741568	0.0629402082195432	0.00488668090208802	0	0.289837508949831	FALSE				FALSE
SLX-12456_SLX-12458.D703_D506:1.5:0.35	0.00488668090208802	0	0	0	0.00452470451215732	0.00941138541424535	0.995475295487843	0.00488668090208802	0.862267986889157	28	0.763035714285715	12.499999	247499999	0.509899874528375	0.190961935345292	SLX-12456_SLX-12458.D703_D506	1.5	0.35	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0354796302741568	0.0629402082195432	0.00488668090208802	0	0.190961935345292	FALSE				FALSE
SLX-12456_SLX-12458.D703_D506:1.5:0.4	0.00488668090208802	0	0	0	0.00452470451215732	0.00452470451215732	1	0.00452470451215732	0.902628353642477	28	0.76125	12.499999	247499999	0.509899874528375	0	SLX-12456_SLX-12458.D703_D506	1.5	0.4	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0464683989787316	0.107965605182329	0.00488668090208802	0	-0.2					FALSE
