sample	sample_sol	frac_at_odd	frac_at_2	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	gii	wgii	goodness_of_fit	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	purity_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.025	0.179509609299351	0.29637145132295	0.166024878535071	0.237088929635099	0.946295106958922	0.198030826624418	0.397584025701801	27	0.9435	89.499999	0.540329386969105	0.640386148959224	27.4735339499635	1.5	0.025	0	TRUE	TRUE	FALSE	TRUE	FALSE	0.328727714857029	5.4030955257562	0.179509609299351	0	22.0735339499635					TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.05	0.181756616644847	0.289270116461262	0.0553323129902525	0.214485860078388	1	0.13350995994204	0.381567753999858	27	0.908	35.999999	0.319852338426985	0.452492460895925	16.0061667524693	1.5	0.05	0	FALSE	TRUE	FALSE	TRUE	FALSE	0.215884538371904	2.3303066954025	0.181756616644847	0	13.6061667524693					TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.075	0.132029862824453	0.169925908015615	0.0339950157106182	0.136731300282525	0.994394439021896	0.100357629352575	0.306859275403421	27	0.854666666666665	35.999999	0.237003217201911	0.361583369986834	13.5663564180653	1.5	0.075	0	FALSE	TRUE	FALSE	TRUE	FALSE	0.144786802724634	1.0481609121611	0.132029862824453	0	12.5663564180653					TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.1	0.127328423919785	0.169925908015615	0.00940287636273985	0.0876999087516961	0.99059712363726	0.110692565544819	0.382443940487121	27	0.828	15.499999	0.237003217201911	0.361583369986834	3.42850020291481	1.5	0.1	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.179242942951822	1.6064016299015	0.127328423919785	0	1.82850020291481	FALSE				TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.15	0.0350799634283486	0	0.00940287636273985	0.0339950157106182	1	0.0381539805755966	0.665385197732891	27	0.794916666666665	15.499999	0.214408319111038	0.316128824532288	1.11942456113279	1.5	0.15	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.114023588667006	0.650068938625134	0.0350799634283486	0	0.519424561132788	FALSE				TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.2	0.0301977003259827	0	0.0037973153846355	0.00940287636273985	1	0.0245921393478783	0.77231394672764	27	0.78325	10.499999	0.136681869157848	0.225219733623197	0.231229403006988	1.5	0.2	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.108008984276525	0.583297034222331	0.0301977003259827	0	-0.368770596993012	FALSE				TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.25	0.00940287636273985	0	0	0.00940287636273985	1	0	0.837772436849564	27	0.77625	0	0.108636268866951	0.179765188168652	0.644187486383097	1.5	0.25	0	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.00940287636273985	0	0.644187486383097	FALSE				TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.3	0.00940287636273985	0	0	0.00940287636273985	1	0.00560556097810436	0.863268699717475	27	0.771583333333335	0	0.0553123092423439	0.0888560972595609	0.616461054220635	1.5	0.3	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.0409969112158058	0.0840373364618333	0.00940287636273985	0	0.616461054220635	FALSE				TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.35	0.00940287636273985	0	0	0.00940287636273985	1	0.00560556097810436	0.912300091248304	27	0.76825	0	0.0444667583467144	0.0812803398942411	0.381023174903289	1.5	0.35	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.0639175234945264	0.204272490483667	0.00940287636273985	0	0.181023174903289	FALSE				TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.4	0.00940287636273985	0	0	0.0037973153846355	1	0.00940287636273985	0.944667687009748	27	0.76575	0	0.0339827258263232	0.0649054108370709	0.156639273004732	1.5	0.4	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.169934634115084	1.44388899359137	0.00940287636273985	0	-1.24336072699527	FALSE				TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.45	0.00940287636273985	0	0	0.0037973153846355	1	0.0037973153846355	0.966004984289382	27	0.763805555555555	0	0.0339827258263232	0.0649054108370709	0.0669804298707146	1.5	0.45	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.111702121774558	0.623868200446914	0.00940287636273985	0	-0.533019570129286	FALSE				TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.5	0.0037973153846355	0	0	0	1	0.0037973153846355	0.966004984289382	27	0.76225	0	0.0339827258263232	0.0649054108370709	0	1.5	0.5	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.111702121774558	0.623868200446914	0.0037973153846355	0	-0.6					TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.55	0.0037973153846355	0	0	0	1	0	0.966004984289382	27	0.760977272727275	0	0.00939947703315807	0.0103599564936365	0	1.5	0.55	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.0037973153846355	0	0					TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.6	0	0	0	0	1	0	0.99059712363726	27	0.759916666666665	0	0.00939947703315807	0.0103599564936365	0	1.5	0.6	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.65	0	0	0	0	1	0	0.99059712363726	27	0.75901923076923	0	0.00939947703315807	0.0103599564936365	0	1.5	0.65	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.7	0	0	0	0	1	0	0.99059712363726	27	0.75825	0	0.00939947703315807	0.0103599564936365	0	1.5	0.7	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.75	0	0	0	0	1	0	0.99059712363726	27	0.757583333333335	0	0.00939947703315807	0.0103599564936365	0	1.5	0.75	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.8	0	0	0	0	1	0	0.99059712363726	27	0.757	0	0.00939947703315807	0.0103599564936365	0	1.5	0.8	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-12453.D703_D508	SLX-12453.D703_D508:1.5:0.85	0	0	0	0	1	0	0.99059712363726	27	0.756485294117645	0	0.00939947703315807	0.0103599564936365	0	1.5	0.85	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	0					TRUE
