sample_sol	frac_at_odd	frac_at_2	frac_at_3	frac_at_4	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	max_abberant_clonal_segment	gii	goodness_of_fit	sample	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	frac_3_fail	frac_4_fail	purity_fail	size_clonal_cn_change_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-12453.D707_D506:1.5:0.04	0.154938548914972	0.0920064254135826	0.0209680654023008	0	0.0406708164912677	0.174641300003939	0.988431412353894	0.23444466489594	0.218746541421489	22	0.849	80.499999	169999999	0.570659633290842	18.596035378474	SLX-12453.D707_D506	1.5	0.04	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.300087842583777	4.50263566332928	0.154938548914972	0	13.996035378474					FALSE
SLX-12453.D707_D506:1.5:0.06	0.163072712357833	0.0802570785798575	0	0	0.011568587646106	0.174641300003939	1	0.0807993561427149	0.363929655803713	22	0.815666666666665	31.999999	0	0.552726372562607	11.107909125976	SLX-12453.D707_D506	1.5	0.06	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0.127028962881157	0.806817870533116	0.163072712357833	0	10.307909125976					FALSE
SLX-12453.D707_D506:1.5:0.08	0.12619783808353	0.0533239596246069	0	0	0.011568587646106	0.0406708164912677	1	0.117882915814569	0.448524954886429	22	0.7745	31.999999	241999999	0.552726372562607	2.9339927305047	SLX-12453.D707_D506	1.5	0.08	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.21375929311596	2.28465176967173	0.12619783808353	0	0.733992730504697					FALSE
SLX-12453.D707_D506:1.5:0.1	0.0406708164912677	0.0533239596246069	0	0.0527325238776398	0	0.0406708164912677	1	0.0291022288451617	0.436956367240323	22	0.7695	0	197499999	0.552726372562607	5.03195974863985	SLX-12453.D707_D506	1.5	0.1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0516873420671172	0.133579066498159	0.0406708164912677	0	4.83195974863985	TRUE	TRUE	FALSE	TRUE	FALSE
SLX-12453.D707_D506:1.5:0.15	0.0643011115237458	0.0209680654023008	0.0527325238776398	0	0	0.011568587646106	1	0.0325366530484068	0.719302216493814	22	0.762833333333335	0	247499999	0.552726372562607	1.11371759912612	SLX-12453.D707_D506	1.5	0.15	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.115913466226889	0.671796582636605	0.0643011115237458	0	0.513717599126125	FALSE				FALSE
SLX-12453.D707_D506:1.5:0.2	0.0643011115237458	0.0209680654023008	0.0527325238776398	0	0	0	1	0.011568587646106	0.719302216493814	22	0.7595	0	247499999	0.552726372562607	0	SLX-12453.D707_D506	1.5	0.2	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0412136765086037	0.0849283565677916	0.0643011115237458	0	0					FALSE
SLX-12453.D707_D506:1.5:0.25	0	0	0.0527325238776398	0	0	0	1	0	0.885628594228792	22	0.7575	0	241999999	0.552726372562607	0	SLX-12453.D707_D506	1.5	0.25	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
SLX-12453.D707_D506:1.5:0.3	0	0	0	0	0	0	1	0	0.938361118106431	22	0.756166666666665	0	247499999	0.497626305485311	0	SLX-12453.D707_D506	1.5	0.3	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
SLX-12453.D707_D506:1.5:0.35	0	0.0527325238776398	0	0	0	0	1	0	0.967463346951593	22	0.755214285714285	0	247499999	0.497626305485311	0.0338994795985628	SLX-12453.D707_D506	1.5	0.35	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0.0338994795985628					FALSE
SLX-12453.D707_D506:1.5:0.4	0	0.0527325238776398	0	0	0	0	1	0	0.914730823073953	22	0.7545	0	241999999	0.497626305485311	2.55752740525812	SLX-12453.D707_D506	1.5	0.4	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	2.55752740525812					FALSE
SLX-12453.D707_D506:1.5:0.45	0	0.0527325238776398	0	0	0	0	1	0	0.935698888476254	22	0.753944444444445	0	241999999	0.497626305485311	4.52034912521555	SLX-12453.D707_D506	1.5	0.45	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	4.52034912521555					FALSE
SLX-12453.D707_D506:1.5:0.5	0	0.0527325238776398	0	0	0	0	1	0	0.94726747612236	22	0.7535	0	241999999	0.497626305485311	4.4558982627693	SLX-12453.D707_D506	1.5	0.5	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	4.4558982627693					FALSE
SLX-12453.D707_D506:1.5:0.55	0	0.0527325238776398	0	0	0	0	1	0.0527325238776398	0.94726747612236	22	0.753136363636365	0	241999999	0.497626305485311	3.17114222788807	SLX-12453.D707_D506	1.5	0.55	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	50	0.001	0	-46.8288577721119					FALSE
SLX-12453.D707_D506:1.5:0.6	0	0.0527325238776398	0	0	0	0	1	0.0527325238776398	0.94726747612236	22	0.752833333333335	0	241999999	0.497626305485311	2.10051219882033	SLX-12453.D707_D506	1.5	0.6	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	50	0.001	0	-47.8994878011797					FALSE
SLX-12453.D707_D506:1.5:0.65	0	0.0527325238776398	0	0	0	0	1	0.0527325238776398	0.94726747612236	22	0.752576923076925	0	241999999	0.497626305485311	1.1945944819167	SLX-12453.D707_D506	1.5	0.65	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	50	0.001	0	-48.8054055180833					FALSE
SLX-12453.D707_D506:1.5:0.7	0	0.0527325238776398	0	0	0	0	1	0.0527325238776398	0.94726747612236	22	0.752357142857145	0	241999999	0.497626305485311	0.418093581713696	SLX-12453.D707_D506	1.5	0.7	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	50	0.001	0	-49.5819064182863					FALSE
SLX-12453.D707_D506:1.5:0.75	0	0.0527325238776398	0	0	0	0	1	0	0.94726747612236	22	0.752166666666665	0	241999999	0.497626305485311	0	SLX-12453.D707_D506	1.5	0.75	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
SLX-12453.D707_D506:1.5:0.8	0	0.0527325238776398	0	0	0	0	1	0	0.94726747612236	22	0.752	0	241999999	0.497626305485311	0	SLX-12453.D707_D506	1.5	0.8	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
SLX-12453.D707_D506:1.5:0.85	0	0	0	0	0	0	1	0	0.94726747612236	22	0.75185294117647	0	241999999	0.497626305485311	0	SLX-12453.D707_D506	1.5	0.85	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
SLX-12453.D707_D506:1.5:0.9	0	0	0	0	0	0	1	0	0.94726747612236	22	0.75172222222222	0	241999999	0.497626305485311	0	SLX-12453.D707_D506	1.5	0.9	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
