sample_sol	frac_at_odd	frac_at_2	frac_at_3	frac_at_4	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	max_abberant_clonal_segment	gii	goodness_of_fit	sample	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	frac_3_fail	frac_4_fail	purity_fail	size_clonal_cn_change_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-12455.D706_D503:1.5:0.04	0.260068059279303	0.222373995910217	0	0	0.0153673080122571	0.27543536729156	0.988429320843146	0.0574918134956519	0.340492509047164	23	0.8985	31.999999	247499999	0.478119412478339	18.5970690215051	SLX-12455.D706_D503	1.5	0.04	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.0871738597124795	0.379964090858553	0.260068059279303	0	18.1970690215051					FALSE
SLX-12455.D706_D503:1.5:0.06	0.21161583915743	0	0	0	0.0153673080122571	0.129689192293801	0.996203371144597	0.1766615839745	0.291798072297673	23	0.8485	31.999999	0	0.478119412478339	4.15646575970955	SLX-12455.D706_D503	1.5	0.06	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0.24945086572647	3.11128672058427	0.21161583915743	0	0.956465759709551					FALSE
SLX-12455.D706_D503:1.5:0.08	0.0408589613263144	0	0	0	0.00379662885540352	0.044655590181718	1	0.114321884281544	0.594986031884725	23	0.78675	10.499999	179999999	0.478119412478339	0.635393012958734	SLX-12455.D706_D503	1.5	0.08	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.282266522346226	3.98371948187161	0.0408589613263144	0	-3.36460698704127					FALSE
SLX-12455.D706_D503:1.5:0.1	0.0408589613263144	0	0	0	0.00379662885540352	0.0153673080122571	1	0.0292882821694608	0.583415352727871	23	0.77925	10.499999	179999999	0.478119412478339	1.11657056424333	SLX-12455.D706_D503	1.5	0.1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0703057166442541	0.247144689643108	0.0408589613263144	0	0.916570564243329	TRUE	TRUE	FALSE	TRUE	FALSE
SLX-12455.D706_D503:1.5:0.15	0.0153673080122571	0	0	0	0	0.0153673080122571	1	0.0115706791568536	0.675619204055668	23	0.76925	0	247499999	0.478119412478339	0.281146417575374	SLX-12455.D706_D503	1.5	0.15	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0356700498350072	0.0636176227615948	0.0153673080122571	0	0.281146417575374	FALSE				FALSE
SLX-12455.D706_D503:1.5:0.2	0.00379662885540352	0	0	0.0527420575081755	0	0.00379662885540352	1	0	0.817568750198024	23	0.76425	0	247499999	0.478119412478339	3.3301652872134	SLX-12455.D706_D503	1.5	0.2	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00379662885540352	0	3.3301652872134					FALSE
SLX-12455.D706_D503:1.5:0.25	0.00379662885540352	0	0.0527420575081755	0	0	0.00379662885540352	1	0.056538686363579	0.902602352310107	23	0.76125	0	247499999	0.478119412478339	0.156610953898281	SLX-12455.D706_D503	1.5	0.25	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.580493345625696	16.8486262157857	0.00379662885540352	0	-16.6433890461017					FALSE
SLX-12455.D706_D503:1.5:0.3	0.056538686363579	0	0.0527420575081755	0	0	0.00379662885540352	1	0.00379662885540352	0.931890634479567	23	0.75925	0	247499999	0.478119412478339	3.55245306657511	SLX-12455.D706_D503	1.5	0.3	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0557431246994151	0.155364797562727	0.056538686363579	0	3.35245306657511					FALSE
SLX-12455.D706_D503:1.5:0.35	0.056538686363579	0	0.0527420575081755	0	0	0	1	0	0.931890634479567	23	0.75782142857143	0	247499999	0.478119412478339	0.644206558623096	SLX-12455.D706_D503	1.5	0.35	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.056538686363579	0	0.644206558623096					FALSE
SLX-12455.D706_D503:1.5:0.4	0	0	0.0527420575081755	0	0	0	1	0.0527420575081755	0.931890634479567	23	0.75675	0	247499999	0.478119412478339	0	SLX-12455.D706_D503	1.5	0.4	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.774373055822301	29.9826814791784	0.001	0	-30					FALSE
