sample_sol	frac_at_odd	frac_at_2	frac_at_3	frac_at_4	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	max_abberant_clonal_segment	gii	goodness_of_fit	sample	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	frac_3_fail	frac_4_fail	purity_fail	size_clonal_cn_change_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-12456_SLX-12458.D702_D505:1.5:0.04	0.290626709214648	0.103144602450878	0	0	0.223326971012299	0.513953680226947	0.988418851935278	0.0763631959904674	0.341956575383765	28	0.7995	133.999999	247499999	0.612051359689205	23.3080984391871	SLX-12456_SLX-12458.D702_D505	1.5	0.04	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.11604583091914	0.673331743685682	0.290626709214648	0	22.7080984391871					FALSE
SLX-12456_SLX-12458.D702_D505:1.5:0.06	0.421485450429514	0.0416197517963013	0	0.000904776858919811	0.10423033330632	0.419856850346286	0.987875985602779	0.105677977945382	0.234003343665744	28	0.8485	89.499999	169999999	0.612051359689205	15.096346630208	SLX-12456_SLX-12458.D702_D505	1.5	0.06	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.137961408932401	0.951667517730659	0.421485450429514	0	14.096346630208					FALSE
SLX-12456_SLX-12458.D702_D505:1.5:0.08	0.323226644971122	0	0	0.000904776858919811	0.0390863744922426	0.276116748428127	1	0.29605537181581	0.356120311223676	28	0.8235	33.499999	197499999	0.612051359689205	11.4252070251862	SLX-12456_SLX-12458.D702_D505	1.5	0.08	0	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.459799209349895	10.5707656459394	0.323226644971122	0	0.825207025186238					FALSE
SLX-12456_SLX-12458.D702_D505:1.5:0.1	0.260373625147584	0	0.000904776858919811	0	0.0275052264275206	0.223326971012299	1	0.119096637705978	0.471027017545353	28	0.7695	33.499999	247499999	0.612051359689205	8.44956659557439	SLX-12456_SLX-12458.D702_D505	1.5	0.1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.225146919892434	2.53455677685251	0.260373625147584	0	5.84956659557439					FALSE
SLX-12456_SLX-12458.D702_D505:1.5:0.15	0.0997064475640777	0	0.000904776858919811	0	0.00452388574224261	0.0924682297974321	1	0.0776298837377195	0.489665428656376	28	0.762833333333335	12.499999	247499999	0.612051359689205	3.72620430926886	SLX-12456_SLX-12458.D702_D505	1.5	0.15	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.152115667048253	1.15695880807675	0.0997064475640777	0	2.52620430926886	FALSE				FALSE
SLX-12456_SLX-12458.D702_D505:1.5:0.2	0.03456248875	0	0	0	0.00452388574224261	0.0275052264275206	1	0.03456248875	0.637686980536635	28	0.75475	12.499999	241999999	0.610916343187418	0.772091633571883	SLX-12456_SLX-12458.D702_D505	1.5	0.2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0953940015768459	0.455000776842164	0.03456248875	0	0.372091633571883	FALSE				FALSE
SLX-12456_SLX-12458.D702_D505:1.5:0.25	0.022981340685278	0.000904776858919811	0	0	0.00452388574224261	0.00452388574224261	1	0.00452388574224261	0.776673028987701	28	0.75375	12.499999	241999999	0.610916343187418	0.21827750231349	SLX-12456_SLX-12458.D702_D505	1.5	0.25	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.020256781891308	0.0205168606296013	0.022981340685278	0	0.21827750231349					FALSE
SLX-12456_SLX-12458.D702_D505:1.5:0.3	0	0.000904776858919811	0	0	0.00452388574224261	0.00452388574224261	1	0	0.886179028514785	28	0.753083333333335	12.499999	247499999	0.610916343187418	0.0683860775814645	SLX-12456_SLX-12458.D702_D505	1.5	0.3	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0.0683860775814645					FALSE
SLX-12456_SLX-12458.D702_D505:1.5:0.35	0	0.000904776858919811	0	0	0.00452388574224261	0.00452388574224261	1	0.00452388574224261	0.89486488983476	28	0.752607142857145	12.499999	247499999	0.610916343187418	0.0742240448281408	SLX-12456_SLX-12458.D702_D505	1.5	0.35	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0430292576393599	0.0925758506497208	0.001	0	0.0742240448281408					FALSE
SLX-12456_SLX-12458.D702_D505:1.5:0.4	0	0.000904776858919811	0	0	0.00452388574224261	0.00452388574224261	0.995476114257757	0.000904776858919811	0.911150879085891	28	0.75225	12.499999	247499999	0.610916343187418	0.348565420792838	SLX-12456_SLX-12458.D702_D505	1.5	0.4	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0101832955645612	0.00518497542776058	0.001	0	0.348565420792838					FALSE
