sample	sample_sol	frac_at_odd	frac_at_2	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	gii	wgii	goodness_of_fit	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	purity_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution
SLX-12455.D707_D508	SLX-12455.D707_D508:2.03:0.08	0	0.613488227431275	0.00379662885952192	0.00379662885952192	1	0.0227797746034665	0.569375012442548	26	1.027515	10.499999	0.168807847454499	0.1512571358895	41.2208208910431	2.03	0.08	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.0528993329733967	0.139916971451515	0.001	0	41.0208208910431				
SLX-12455.D707_D508	SLX-12455.D707_D508:2.03:0.09	0.00379662885952192	0.613488227431275	0	0.00379662885952192	1	0.0227797746034665	0.57317164130207	26	1.02612611111111	0	0.155973945495059	0.142292489627575	42.7863883087307	2.03	0.09	0	FALSE	FALSE	FALSE	TRUE	FALSE	0.0533698713763017	0.142417158536149	0.00379662885952192	0	42.5863883087307				
SLX-12455.D707_D508	SLX-12455.D707_D508:2.03:0.1	0.00379662885952192	0.661398072002691	0	0.00379662885952192	1	0.0128362222431068	0.584923112339147	26	1.025015	0	0.155973945495059	0.142292489627575	41.8034690524649	2.03	0.1	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.030924926500834	0.0478175539540993	0.00379662885952192	0	41.8034690524649	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:2.03:0.11	0.00379662885952192	0.69394060746043	0	0.00379662885952192	1	0.0128362222431068	0.584923112339147	26	1.02410590909091	0	0.155973945495059	0.142292489627575	48.2070432806251	2.03	0.11	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.030924926500834	0.0478175539540993	0.00379662885952192	0	48.2070432806251	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:2.03:0.12	0.00379662885952192	0.755409842107223	0	0.00379662885952192	1	0.0408868929910241	0.584923112339147	26	1.015	0	0.155973945495059	0.142292489627575	48.139992646635	2.03	0.12	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.098504383661158	0.485155680023231	0.00379662885952192	0	47.739992646635	FALSE			
SLX-12455.D707_D508	SLX-12455.D707_D508:2.03:0.13	0.00379662885952192	0.755409842107223	0	0	1	0.0655782798084943	0.581126483479625	26	1.015	0	0.155973945495059	0.142292489627575	44.565293246581	2.03	0.13	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.156558668003792	1.22553082635608	0.00379662885952192	0	43.365293246581				
SLX-12455.D707_D508	SLX-12455.D707_D508:2.03:0.14	0	0.83116163321533	0	0	1	0.0714127873687369	0.650008184339374	26	1.02215785714285	0	0.155973945495059	0.142292489627575	45.9130521290266	2.03	0.14	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.204041306605819	2.08164274007049	0.001	0	43.9130521290266				
SLX-12455.D707_D508	SLX-12455.D707_D508:2.03:0.15	0	0.83116163321533	0	0	1	0	0.739528089734085	26	1.02836333333334	0	0.155973945495059	0.142292489627575	48.4712898534243	2.03	0.15	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	48.4712898534243				
SLX-12455.D707_D508	SLX-12455.D707_D508:2.03:0.16	0	0.83116163321533	0	0	1	0	0.824631891251123	26	1.021265	0	0.155973945495059	0.142292489627575	54.1128141131502	2.03	0.16	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	54.1128141131502				
SLX-12455.D707_D508	SLX-12455.D707_D508:2.03:0.17	0	0.83116163321533	0	0	1	0	0.796581220503206	26	1.02056970588235	0	0.155973945495059	0.142292489627575	58.6426120247759	2.03	0.17	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	58.6426120247759				
SLX-12455.D707_D508	SLX-12455.D707_D508:2.03:0.18	0	0.83116163321533	0	0	1	0.00379662885952192	0.815251950306555	26	1.015	0	0.152178002916576	0.136363636363636	58.1169551066796	2.03	0.18	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.020550305488051	0.021115752782611	0.001	0	58.1169551066796				
SLX-12455.D707_D508	SLX-12455.D707_D508:2.03:0.19	0	0.83116163321533	0	0	1	0.00379662885952192	0.743839162937818	26	1.015	0	0.152178002916576	0.136363636363636	54.5841011490339	2.03	0.19	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.0148212697267237	0.0109835018156148	0.001	0	54.5841011490339				
