sample_sol	frac_at_odd	frac_at_2	frac_at_3	frac_at_4	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	max_abberant_clonal_segment	gii	goodness_of_fit	sample	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	frac_3_fail	frac_4_fail	purity_fail	size_clonal_cn_change_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-12456_SLX-12458.D708_D502:1.5:0.04	0.199151785659964	0.132930087276897	0	0	0.0453951718238113	0.244546957483775	1	0.103511800453857	0.348511942108499	24	0.856499999999999	80.999999	241999999	0.56528867981558	12.0780714641027	SLX-12456_SLX-12458.D708_D502	1.5	0.04	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.158885184770486	1.26222509697758	0.199151785659964	0	10.8780714641027					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.06	0.171090968597289	0	0	0	0.0453951718238113	0.106886640379445	1	0.137660317104331	0.404758550049153	24	0.79925	80.999999	241999999	0.56528867981558	3.82472414163897	SLX-12456_SLX-12458.D708_D502	1.5	0.06	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.23126802932776	2.67424506945728	0.171090968597289	0	1.22472414163897					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.08	0.102365209176522	0	0	0	0.00452143120292241	0.0777686214648972	1	0.0614914685556333	0.563370368974903	24	0.78675	12.499999	241999999	0.56528867981558	2.73017599797364	SLX-12456_SLX-12458.D708_D502	1.5	0.08	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.140832101594357	0.991684041974169	0.102365209176522	0	1.73017599797364					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.1	0.0732471902619748	0	0	0	0.00452143120292241	0.0453951718238113	1	0.0323734496410859	0.663516106506124	24	0.77925	12.499999	247499999	0.56528867981558	3.42227152156445	SLX-12456_SLX-12458.D708_D502	1.5	0.1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0962109933552441	0.462827762120141	0.0732471902619748	0	3.02227152156445	FALSE				FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.15	0.0408737406208889	0	0	0	0.00452143120292241	0.0338203073800552	1	0.0408737406208889	0.759974473719147	24	0.76925	12.499999	241999999	0.56528867981558	0.117195505137999	SLX-12456_SLX-12458.D708_D502	1.5	0.15	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.17028914071857	1.44991957233344	0.0408737406208889	0	-1.282804494862	FALSE				FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.2	0	0	0	0	0.00452143120292241	0.00452143120292241	1	0	0.893113359620556	24	0.7595	12.499999	241999999	0.56528867981558	0	SLX-12456_SLX-12458.D708_D502	1.5	0.2	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.25	0	0	0	0	0.00452143120292241	0.00452143120292241	1	0	0.959126259379111	24	0.7575	12.499999	241999999	0.56528867981558	0	SLX-12456_SLX-12458.D708_D502	1.5	0.25	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.3	0	0	0	0	0.00452143120292241	0.00452143120292241	1	0	0.954604828176189	24	0.756166666666665	12.499999	241999999	0.56528867981558	0	SLX-12456_SLX-12458.D708_D502	1.5	0.3	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.35	0	0	0	0	0.00452143120292241	0.00452143120292241	0.995478568797078	0	0.959126259379111	24	0.755214285714285	12.499999	241999999	0.56528867981558	0.424691603991586	SLX-12456_SLX-12458.D708_D502	1.5	0.35	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0.424691603991586					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.4	0	0	0	0	0.00452143120292241	0.00452143120292241	0.995478568797078	0	0.966179692619945	24	0.7545	12.499999	241999999	0.56528867981558	0.0113035788134643	SLX-12456_SLX-12458.D708_D502	1.5	0.4	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0.0113035788134643					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.45	0	0	0	0	0.00452143120292241	0.00452143120292241	1	0.00452143120292241	0.995478568797078	24	0.753944444444445	12.499999	241999999	0.56528867981558	0	SLX-12456_SLX-12458.D708_D502	1.5	0.45	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	50	0.001	0	-50					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.5	0	0	0	0	0.00452143120292241	0.00452143120292241	1	0	0.995478568797078	24	0.7535	12.499999	241999999	0.56528867981558	0	SLX-12456_SLX-12458.D708_D502	1.5	0.5	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.55	0	0	0	0	0.00452143120292241	0.00452143120292241	1	0	0.995478568797078	24	0.753136363636365	12.499999	241999999	0.56528867981558	0	SLX-12456_SLX-12458.D708_D502	1.5	0.55	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.6	0	0	0	0	0.00452143120292241	0.00452143120292241	1	0	1	24	0.752833333333335	12.499999	241999999	0.56528867981558	0	SLX-12456_SLX-12458.D708_D502	1.5	0.6	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		1	0.001	0	-1					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.65	0.00452143120292241	0	0	0	0.00452143120292241	0.00452143120292241	1	0	1	24	0.752576923076925	12.499999	241999999	0.56528867981558	0	SLX-12456_SLX-12458.D708_D502	1.5	0.65	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		1	0.00452143120292241	0	-1					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.7	0.00452143120292241	0	0	0	0	0.00452143120292241	1	0	1	24	0.752357142857145	0	241999999	0.56528867981558	0.0371403303870981	SLX-12456_SLX-12458.D708_D502	1.5	0.7	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		1	0.00452143120292241	0	-0.962859669612902					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.75	0.00452143120292241	0	0	0	0	0.00452143120292241	1	0	0.995478568797078	24	0.752166666666665	0	241999999	0.56528867981558	0.162017962992989	SLX-12456_SLX-12458.D708_D502	1.5	0.75	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00452143120292241	0	0.162017962992989					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.8	0.00452143120292241	0	0	0	0	0.00452143120292241	1	0	0.995478568797078	24	0.752	0	241999999	0.56528867981558	0.271285891523143	SLX-12456_SLX-12458.D708_D502	1.5	0.8	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00452143120292241	0	0.271285891523143					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.85	0.00452143120292241	0	0	0	0	0.00452143120292241	1	0	0.995478568797078	24	0.75185294117647	0	241999999	0.56528867981558	0.367698769637985	SLX-12456_SLX-12458.D708_D502	1.5	0.85	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00452143120292241	0	0.367698769637985					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.9	0.00452143120292241	0	0	0	0	0.00452143120292241	1	0	0.995478568797078	24	0.75172222222222	0	241999999	0.56528867981558	0.450887199337066	SLX-12456_SLX-12458.D708_D502	1.5	0.9	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00452143120292241	0	0.450887199337066					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:0.95	0.00452143120292241	0	0	0	0	0.00452143120292241	1	0	0.995478568797078	24	0.751605263157895	0	241999999	0.56528867981558	0.374207951245731	SLX-12456_SLX-12458.D708_D502	1.5	0.95	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00452143120292241	0	0.374207951245731					FALSE
SLX-12456_SLX-12458.D708_D502:1.5:1	0.00452143120292241	0	0	0	0	0.00452143120292241	1	0.00452143120292241	0.995478568797078	24	0.7515	0	241999999	0.56528867981558	0.305196627963536	SLX-12456_SLX-12458.D708_D502	1.5	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	50	0.00452143120292241	0	-49.6948033720365					FALSE
SLX-12456_SLX-12458.D708_D502:1.6:0.04	0.171090968597289	0.132930087276897	0	0	0.0453951718238113	0.19387898295963	1	0.0915417151450339	0.324819640709801	24	0.8496	80.999999	241999999	0.326088936148434	15.3842973652073	SLX-12456_SLX-12458.D708_D502	1.6	0.04	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.135581128635421	0.919112122102723	0.171090968597289	0	14.3842973652073					FALSE
