sample_sol	frac_at_odd	frac_at_2	frac_at_3	frac_at_4	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	max_abberant_clonal_segment	gii	goodness_of_fit	sample	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	frac_3_fail	frac_4_fail	purity_fail	size_clonal_cn_change_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-12451.D708_D508:1.5:0.04	0.218113856586694	0.177782688100687	0	0	0.112521156560506	0.308027855677552	0.988425135552057	0.235899316028325	0.22245443125203	25	0.948	89.499999	197499999	0.576411841533093	20.2143708493794	SLX-12451.D708_D508	1.5	0.04	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.303389698957681	4.6022654716816	0.218113856586694	0	15.6143708493794					TRUE
SLX-12451.D708_D508:1.5:0.06	0.207471219813941	0.177782688100687	0	0	0.0520868898348855	0.190289778776963	1	0.192612982552917	0.291361047598592	25	0.815666666666665	57.999999	247499999	0.576411841533093	6.78983239249113	SLX-12451.D708_D508	1.5	0.06	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.271806936240518	3.69395052942286	0.207471219813941	0	3.18983239249113					TRUE
SLX-12451.D708_D508:1.5:0.08	0.122287449467084	0.0448526007757077	0	0	0.0195325832811532	0.141820032748237	1	0.192612982552917	0.262423885936163	25	0.848	35.999999	197499999	0.576411841533093	6.36090483130757	SLX-12451.D708_D508	1.5	0.08	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.261143194417826	3.40978839953733	0.122287449467084	0	2.96090483130757					TRUE
SLX-12451.D708_D508:1.5:0.1	0.135309172016234	0	0	0	0.0195325832811532	0.112521156560506	0.993489139267997	0.117585160999875	0.338926507314063	25	0.828	35.999999	247499999	0.576411841533093	5.03830837044719	SLX-12451.D708_D508	1.5	0.1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.177870028523043	1.5818873523394	0.135309172016234	0	3.43830837044718	TRUE	TRUE	FALSE	TRUE	TRUE
SLX-12451.D708_D508:1.5:0.15	0.0779494787556781	0	0	0	0.00651086073200321	0.031107447729096	1	0.0687257583604824	0.6693649868528	25	0.775666666666665	10.499999	241999999	0.576411841533093	1.24960310210929	SLX-12451.D708_D508	1.5	0.15	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.207859892714646	2.1602867499672	0.0779494787556781	0	-0.950396897890712	FALSE				TRUE
SLX-12451.D708_D508:1.5:0.2	0.0157345811271989	0	0	0	0.00651086073200321	0.0195325832811532	1	0.01302172254915	0.804465360244447	25	0.769	10.499999	247499999	0.576411841533093	0.273456178655329	SLX-12451.D708_D508	1.5	0.2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0665954767167038	0.221747875956252	0.0157345811271989	0	0.0734561786553288	FALSE				TRUE
SLX-12451.D708_D508:1.5:0.25	0.0195325832811532	0	0	0	0	0.00651086073200321	1	0	0.858179967251763	25	0.765	0	247499999	0.576411841533093	0.372339886115514	SLX-12451.D708_D508	1.5	0.25	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.0195325832811532	0	0.372339886115514	FALSE				TRUE
SLX-12451.D708_D508:1.5:0.3	0.00651086073200321	0	0	0	0	0.00651086073200321	1	0	0.887478843439494	25	0.762333333333335	0	247499999	0.576411841533093	0.590905886052655	SLX-12451.D708_D508	1.5	0.3	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.00651086073200321	0	0.590905886052655	FALSE				TRUE
SLX-12451.D708_D508:1.5:0.35	0.00651086073200321	0	0	0	0	0.00651086073200321	1	0.00651086073200321	0.915539660512319	25	0.76042857142857	0	247499999	0.576411841533093	0.348815523807712	SLX-12451.D708_D508	1.5	0.35	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0770877878480803	0.297126351765532	0.00651086073200321	0	0.148815523807712	FALSE				TRUE
SLX-12451.D708_D508:1.5:0.4	0.00651086073200321	0	0	0	0	0.00651086073200321	1	0.00651086073200321	0.947913110165115	25	0.759	0	247499999	0.576411841533093	0.167247752124018	SLX-12451.D708_D508	1.5	0.4	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.124999990451389	0.781249880642363	0.00651086073200321	0	-0.632752247875982	FALSE				TRUE
