sample_sol	frac_at_odd	frac_at_2	frac_at_3	frac_at_4	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	max_abberant_clonal_segment	gii	goodness_of_fit	sample	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	frac_3_fail	frac_4_fail	purity_fail	size_clonal_cn_change_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-12455.D702_D505:1.5:0.04	0.244447833510504	0.185590526054664	0	0	0.163072711273278	0.319129302761063	0.946676040375393	0.164441700380189	0.395139581604792	22	0.774749999999995	89.499999	247499999	0.513820665544003	25.3384359846413	SLX-12455.D702_D505	1.5	0.04	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.271867186840362	3.6955883640246	0.244447833510504	0	21.7384359846413					TRUE
SLX-12455.D702_D505:1.5:0.06	0.25423675549035	0.114190647306626	0	0	0.064892547270713	0.268516730589225	1	0.171359708416863	0.169580042750604	22	0.843333333333333	89.499999	197499999	0.513820665544003	11.2017371788317	SLX-12455.D702_D505	1.5	0.06	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.206353071022592	2.12907949602275	0.25423675549035	0	9.00173717883165					TRUE
SLX-12455.D702_D505:1.5:0.08	0.190186589416148	0.0614581234289862	0	0	0.064892547270713	0.163072711273278	1	0.128186189147341	0.460212888786161	22	0.76225	89.499999	247499999	0.513820665544003	7.20049688184114	SLX-12455.D702_D505	1.5	0.08	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.237475453719308	2.81972955595955	0.190186589416148	0	4.40049688184114					TRUE
SLX-12455.D702_D505:1.5:0.1	0.163072711273278	0	0	0	0.011568587646106	0.163072711273278	1	0.128186189147341	0.543855233385154	22	0.8085	31.999999	247499999	0.513820665544003	5.61174726012852	SLX-12455.D702_D505	1.5	0.1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.281020848049271	3.94863585191657	0.163072711273278	0	1.61174726012852	FALSE				TRUE
SLX-12455.D702_D505:1.5:0.15	0.105924882137219	0	0	0	0	0.064892547270713	1	0.0533239596246069	0.566680049932311	22	0.756416666666665	0	247499999	0.513820665544003	3.55940445142707	SLX-12455.D702_D505	1.5	0.15	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.123059092054906	0.757177006868888	0.105924882137219	0	2.75940445142707	FALSE				TRUE
SLX-12455.D702_D505:1.5:0.2	0.064892547270713	0	0	0	0	0.011568587646106	1	0.0439244818684121	0.76588892871544	22	0.75475	0	247499999	0.513820665544003	0.352841931426249	SLX-12455.D702_D505	1.5	0.2	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.187622403448927	1.76010831379759	0.064892547270713	0	-1.44715806857375	FALSE				TRUE
SLX-12455.D702_D505:1.5:0.25	0.011568587646106	0	0	0	0	0	1	0	0.836927288726722	22	0.75375	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.25	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.011568587646106	0	0					TRUE
SLX-12455.D702_D505:1.5:0.3	0	0	0	0	0	0	1	0	0.894075117862781	22	0.753083333333335	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.3	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-12455.D702_D505:1.5:0.35	0	0	0	0	0	0	1	0	0.923358105895562	22	0.752607142857145	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.35	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-12455.D702_D505:1.5:0.4	0	0	0	0	0	0	1	0	0.935107452729287	22	0.75225	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.4	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-12455.D702_D505:1.5:0.45	0	0	0	0	0	0	1	0	0.935107452729287	22	0.75197222222222	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.45	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-12455.D702_D505:1.5:0.5	0	0	0	0	0	0	1	0	0.988431412353894	22	0.75175	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.5	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-12455.D702_D505:1.5:0.55	0	0	0	0	0	0	1	0	0.988431412353894	22	0.75156818181818	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.55	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-12455.D702_D505:1.5:0.6	0	0	0	0	0	0	1	0	1	22	0.751416666666665	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.6	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		1	0.001	0	-1					TRUE
SLX-12455.D702_D505:1.5:0.65	0	0	0	0	0	0	1	0	1	22	0.75128846153846	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.65	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		1	0.001	0	-1					TRUE
SLX-12455.D702_D505:1.5:0.7	0	0	0	0	0	0	1	0	1	22	0.75117857142857	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.7	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		1	0.001	0	-1					TRUE
SLX-12455.D702_D505:1.5:0.75	0	0	0	0	0	0	1	0	1	22	0.751083333333335	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.75	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		1	0.001	0	-1					TRUE
SLX-12455.D702_D505:1.5:0.8	0	0	0	0	0	0	1	0	1	22	0.751	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.8	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		1	0.001	0	-1					TRUE
SLX-12455.D702_D505:1.5:0.85	0	0	0	0	0	0	1	0	1	22	0.750926470588235	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.85	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		1	0.001	0	-1					TRUE
SLX-12455.D702_D505:1.5:0.9	0	0	0	0	0	0	1	0	1	22	0.75086111111111	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.9	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		1	0.001	0	-1					TRUE
SLX-12455.D702_D505:1.5:0.95	0	0	0	0	0	0	1	0	1	22	0.750802631578945	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	0.95	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		1	0.001	0	-1					TRUE
SLX-12455.D702_D505:1.5:1	0	0	0	0	0	0	1	0	1	22	0.75075	0	247499999	0.513820665544003	0	SLX-12455.D702_D505	1.5	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		1	0.001	0	-1					TRUE
SLX-12455.D702_D505:1.6:0.04	0.213204420623844	0.185590526054664	0	0	0.163072711273278	0.319129302761063	0.946676040375393	0.141123765900358	0.452287410740851	22	0.824799999999995	89.499999	247499999	0.3971409691603	20.805773958003	SLX-12455.D702_D505	1.6	0.04	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.257660255885748	3.31944037315547	0.213204420623844	0	17.405773958003					TRUE
SLX-12455.D702_D505:1.6:0.06	0.169218524013847	0.185590526054664	0	0	0.064892547270713	0.163072711273278	1	0.229083302562878	0.418638275995279	22	0.816466666666665	89.499999	247499999	0.3971409691603	15.6705012176175	SLX-12455.D702_D505	1.6	0.06	0	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.394046069949072	7.76361526211546	0.169218524013847	0	7.87050121761753					TRUE
SLX-12455.D702_D505:1.6:0.08	0.151504123627172	0.114190647306626	0	0	0.011568587646106	0.163072711273278	1	0.0571478291360591	0.460212888786161	22	0.8123	31.999999	247499999	0.3971409691603	7.18943469685909	SLX-12455.D702_D505	1.6	0.08	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.105871051658771	0.560433978966707	0.151504123627172	0	6.58943469685909					TRUE
SLX-12455.D702_D505:1.6:0.1	0.105924882137219	0.114190647306626	0	0	0	0.0766418941044381	1	0.0981801640025651	0.489857395555698	22	0.8098	0	31999999	0.3971409691603	5.95044780174538	SLX-12455.D702_D505	1.6	0.1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.192456311523937	1.85197159226993	0.105924882137219	0	4.15044780174538	FALSE				TRUE
SLX-12455.D702_D505:1.6:0.15	0.064892547270713	0	0	0	0	0.0439244818684121	1	0.0533239596246069	0.617292622104149	22	0.8	0	139999999	0.306112645716982	0.544169504693104	SLX-12455.D702_D505	1.6	0.15	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.139333503100425	0.970691254311801	0.064892547270713	0	-0.455830495306896	FALSE				TRUE
SLX-12455.D702_D505:1.6:0.2	0.011568587646106	0	0	0	0	0	1	0.011568587646106	0.836927288726722	22	0.8	0	133999999	0.226811368158934	0	SLX-12455.D702_D505	1.6	0.2	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0709412847543776	0.251633294130084	0.011568587646106	0	-0.2					TRUE
SLX-12455.D702_D505:1.6:0.25	0	0	0	0	0	0	1	0	0.836927288726722	22	0.8	0	0	0.155078325245996	0	SLX-12455.D702_D505	1.6	0.25	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0.001	0	0					TRUE
