sample	sample_sol	frac_at_odd	frac_at_2	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	gii	wgii	goodness_of_fit	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	purity_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.06:0.19	0.0204924631550523	0.908055939296386	0	0.0204924631550523	1	0.0291972265732962	0.820436240393848	30	1.00882736842105	0	0.0204257874779251	0.0233085565909844	59.3587219431506	2.06	0.19	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.162600886934737	1.32195242159816	0.0204924631550523	0	57.9587219431506	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.06:0.2	0.0204924631550523	0.919843639395893	0	0.0204924631550523	1	0.0221246066586715	0.869609900865809	30	1.00988	0	0.0204257874779251	0.0233085565909844	60.0861539083008	2.06	0.2	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.169680112259919	1.43956702482694	0.0204924631550523	0	58.6861539083008	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.06:0.21	0.0204924631550523	0.93054324406812	0	0.0204924631550523	1	0.0221246066586715	0.855646009911741	30	1.01083238095238	0	0.0204257874779251	0.0233085565909844	60.8415226962807	2.06	0.21	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.15326633261155	1.17452843560972	0.0204924631550523	0	59.6415226962807	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.06:0.22	0.0204924631550523	0.942149594929746	0	0.00652857220098447	1	0.0221246066586715	0.83751108684913	30	0.993396363636365	0	0.0204257874779251	0.0233085565909844	61.9001654151676	2.06	0.22	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.136160715396803	0.926987020868463	0.0204924631550523	0	60.9001654151676	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.06:0.23	0.00652857220098447	0.942149594929746	0	0.00652857220098447	1	0.0221246066586715	0.849117437710757	30	0.99497739130435	0	0.0204257874779251	0.0233085565909844	62.9440575611949	2.06	0.23	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.14663461650564	1.0750855378878	0.00652857220098447	0	61.9440575611949	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.06:0.24	0.00652857220098447	0.942149594929746	0	0	1	0.0221246066586715	0.849117437710757	30	0.996426666666665	0	0.0204257874779251	0.0233085565909844	64.0441484247408	2.06	0.24	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.14663461650564	1.0750855378878	0.00652857220098447	0	63.0441484247408				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.06:0.25	0	0.942149594929746	0	0	1	0.0221246066586715	0.849117437710757	30	0.99776	0	0.0204257874779251	0.0233085565909844	65.1454044126262	2.06	0.25	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.14663461650564	1.0750855378878	0.001	0	64.1454044126262				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.06:0.26	0	0.950310310271652	0	0	1	0.0221246066586715	0.881578950928593	30	0.99899076923077	0	0.0204257874779251	0.0233085565909844	66.1871246973658	2.06	0.26	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.186830017401134	1.7452727701054	0.001	0	64.3871246973658				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.06:0.27	0	0.950310310271652	0	0	1	0	0.881578950928593	30	1.00013037037037	0	0.0204257874779251	0.0233085565909844	67.170573076968	2.06	0.27	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	67.170573076968				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.06:0.28	0	0.957382930186276	0	0	1	0.0139638909540678	0.881578950928593	30	1.00118857142857	0	0.00650733039277035	0.0101010096645467	67.9886030647375	2.06	0.28	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.117917304934933	0.695224540155903	0.001	0	67.3886030647375				
